Id,Sales
8982,6866.248
8983,4898.3154
8984,5055.6274
8985,5961.8296
8986,6569.4185
8987,6423.8955
8988,7482.826
8989,6516.3926
8990,5207.679
8991,4289.7266
8992,3224.2104
8993,8418.288
8994,9612.067
8995,5426.981
8996,5500.0625
8997,6295.469
8998,5104.406
8999,5306.6733
9000,4728.757
9001,4241.052
9002,8693.231
9003,5740.287
9004,5716.159
9005,8611.347
9006,5439.9355
9007,4318.514
9008,8439.202
9009,6931.3896
9010,6725.997
9011,4725.6255
9012,6431.2285
9013,4927.124
9014,5424.481
9015,7079.4995
9016,7361.6104
9017,6094.1963
9018,5412.5757
9019,4901.311
9020,5518.999
9021,6293.522
9022,5046.1685
9023,5421.031
9024,6454.187
9025,5855.0425
9026,4003.4124
9027,5761.0527
9028,8499.358
9029,8405.491
9030,6918.7295
9031,6398.317
9032,7397.936
9033,6176.8994
9034,8668.1045
9035,7517.9927
9036,6114.1987
9037,4507.496
9038,8561.919
9039,5432.5425
9040,0.0
9041,6720.719
9042,7018.441
9043,6818.353
9044,5697.6797
9045,5274.1265
9046,6380.71
9047,5376.1655
9048,7275.5664
9049,6841.0273
9050,6193.4526
9051,7658.9067
9052,6540.189
9053,4113.481
9054,9315.608
9055,4761.3384
9056,3590.2097
9057,6936.9277
9058,8124.4077
9059,9289.408
9060,6230.7563
9061,5316.4883
9062,6867.38
9063,7288.9854
9064,5106.2476
9065,6388.7344
9066,5497.7065
9067,5050.8105
9068,4802.6143
9069,5295.408
9070,7239.977
9071,6245.843
9072,7375.9185
9073,5549.915
9074,7976.966
9075,6562.896
9076,8550.618
9077,5219.1636
9078,7550.5225
9079,5486.7896
9080,7565.3145
9081,7500.0186
9082,4401.6494
9083,6977.0215
9084,7555.05
9085,6858.5884
9086,5944.505
9087,5455.623
9088,6982.675
9089,5783.905
9090,8061.667
9091,5939.3486
9092,5201.8584
9093,5778.8394
9094,6135.345
9095,5392.4766
9096,6583.504
9097,5436.057
9098,8928.651
9099,8458.279
9100,6800.595
9101,5189.5327
9102,6748.6924
9103,4140.287
9104,5311.3477
9105,7643.3574
9106,5272.0977
9107,8271.192
9108,4258.212
9109,5863.9375
9110,5820.827
9111,7332.279
9112,4874.776
9113,5277.875
9114,5329.2295
9115,9664.007
9116,5237.7075
9117,5904.202
9118,6535.9336
9119,10759.891
9120,6173.806
9121,6600.0376
9122,5542.5356
9123,5148.569
9124,5066.773
9125,8803.139
9126,7267.8594
9127,6205.2056
9128,7679.311
9129,6928.804
9130,4805.355
9131,6538.484
9132,7982.387
9133,9696.552
9134,5720.5547
9135,6879.1064
9136,8020.514
9137,7921.876
9138,5665.852
9139,4760.7075
9140,4314.512
9141,6040.869
9142,4530.312
9143,6612.466
9144,7841.221
9145,9830.421
9146,5952.2246
9147,5315.434
9148,7577.4185
9149,4561.4863
9150,6468.702
9151,4265.473
9152,9293.263
9153,6010.1377
9154,5925.699
9155,10238.551
9156,8612.455
9157,4267.99
9158,6595.203
9159,3616.2627
9160,5527.6113
9161,6277.1187
9162,6968.981
9163,4769.4805
9164,4286.7485
9165,9964.306
9166,4586.5933
9167,6752.489
9168,6811.347
9169,4565.4453
9170,5926.514
9171,7965.511
9172,6529.911
9173,6015.3213
9174,4061.9202
9175,7205.2637
9176,7128.429
9177,7256.646
9178,3996.2974
9179,7965.692
9180,4902.8525
9181,5767.394
9182,4146.4556
9183,6272.79
9184,6231.0825
9185,8912.829
9186,8606.355
9187,5272.212
9188,5110.2974
9189,11031.468
9190,6974.3887
9191,4916.5835
9192,6393.1035
9193,6700.608
9194,13891.685
9195,5408.731
9196,5867.65
9197,6877.2427
9198,7816.822
9199,9043.205
9200,5860.362
9201,12348.1
9202,5542.058
9203,4085.3123
9204,4934.818
9205,3213.9321
9206,7567.939
9207,13939.164
9208,3690.3433
9209,4220.9307
9210,6428.191
9211,4536.7256
9212,5806.9907
9213,7334.994
9214,5904.7837
9215,5501.02
9216,4370.9893
9217,9373.179
9218,5802.518
9219,7222.9424
9220,7890.03
9221,7368.1123
9222,7275.368
9223,5275.36
9224,4302.509
9225,7874.7573
9226,7545.7075
9227,4734.1597
9228,6105.5405
9229,6203.2715
9230,4775.8584
9231,9799.048
9232,5798.5176
9233,7463.5293
9234,4542.0845
9235,7403.707
9236,4441.076
9237,3956.2488
9238,8021.7104
9239,5398.1924
9240,5891.109
9241,6661.3984
9242,5615.9175
9243,6955.7905
9244,5775.2036
9245,9062.579
9246,7559.979
9247,6726.8745
9248,5402.6484
9249,5986.511
9250,9153.601
9251,9530.711
9252,6390.334
9253,3189.2754
9254,8399.178
9255,6087.7144
9256,5633.246
9257,11362.996
9258,5543.4316
9259,7124.0244
9260,9245.85
9261,5518.9565
9262,5083.8145
9263,8070.9272
9264,9890.146
9265,4903.5073
9266,10230.488
9267,8252.662
9268,5728.87
9269,5675.7334
9270,6364.034
9271,5591.6665
9272,7564.167
9273,8564.68
9274,4919.1006
9275,7128.5044
9276,6440.4346
9277,6352.976
9278,5813.45
9279,5827.9375
9280,5757.113
9281,4770.667
9282,8090.6553
9283,4985.4644
9284,5778.5747
9285,7018.0083
9286,7142.0195
9287,8655.948
9288,8214.123
9289,7234.337
9290,4502.5547
9291,6881.9595
9292,5323.5933
9293,4642.107
9294,3601.575
9295,7588.0576
9296,5765.793
9297,7098.6177
9298,7607.6753
9299,5854.1235
9300,5876.4917
9301,4092.5303
9302,4449.5425
9303,6381.434
9304,5788.3066
9305,6407.523
9306,7610.256
9307,6008.6875
9308,5480.3936
9309,7150.9683
9310,4286.417
9311,3686.557
9312,6214.561
9313,10902.196
9314,6119.1094
9315,6506.4204
9316,6242.951
9317,6837.2725
9318,9217.93
9319,5654.34
9320,6272.072
9321,5687.1094
9322,4904.904
9323,6068.052
9324,7147.262
9325,5853.5073
9326,4837.2837
9327,3389.8562
9328,4547.7637
9329,7423.411
9330,6387.1055
9331,5544.74
9332,6182.5425
9333,5890.6777
9334,5017.815
9335,8626.43
9336,7060.105
9337,6974.836
9338,4929.478
9339,4360.6943
9340,10124.758
9341,5434.459
9342,4953.2036
9343,6565.0005
9344,9277.717
9345,6541.6885
9346,5828.4873
9347,9193.943
9348,8160.198
9349,11604.564
9350,5233.301
9351,5450.72
9352,4346.808
9353,5895.817
9354,5344.9307
9355,7834.64
9356,8231.059
9357,8251.683
9358,5332.83
9359,5731.26
9360,6893.543
9361,4497.596
9362,5547.865
9363,3888.5347
9364,6223.8726
9365,6706.104
9366,5395.5835
9367,5972.861
9368,6106.034
9369,4223.8066
9370,6531.9497
9371,5585.2563
9372,6556.8403
9373,6802.0015
9374,7937.773
9375,7082.8164
9376,4556.9814
9377,9226.602
9378,4638.886
9379,11074.124
9380,6820.4316
9381,4372.472
9382,7096.751
9383,6239.953
9384,5612.258
9385,8840.693
9386,4328.3994
9387,5121.508
9388,7160.3555
9389,8436.919
9390,11399.835
9391,5706.7666
9392,7242.497
9393,5012.9155
9394,6268.962
9395,4664.402
9396,8960.274
9397,8578.542
9398,11611.845
9399,5101.8247
9400,5719.242
9401,8964.411
9402,6325.8774
9403,5618.091
9404,9166.6875
9405,7906.0654
9406,4665.448
9407,6407.8203
9408,4401.3896
9409,4559.1133
9410,5286.4204
9411,5629.1426
9412,4594.9346
9413,7867.621
9414,6057.963
9415,11159.474
9416,6600.983
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,0.0
9455,0.0
9456,0.0
9457,0.0
9458,0.0
9459,0.0
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,0.0
9465,0.0
9466,0.0
9467,0.0
9468,0.0
9469,0.0
9470,0.0
9471,0.0
9472,0.0
9473,0.0
9474,0.0
9475,0.0
9476,0.0
9477,0.0
9478,0.0
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,4006.0996
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.0
9530,0.0
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.0
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9547,0.0
9548,0.0
9549,0.0
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,0.0
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,0.0
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,0.0
9567,0.0
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,6782.0547
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,0.0
9617,18105.297
9618,25793.611
9619,0.0
9620,0.0
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,0.0
9626,9124.082
9627,0.0
9628,0.0
9629,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
9636,0.0
9637,0.0
9638,0.0
9639,0.0
9640,0.0
9641,0.0
9642,0.0
9643,0.0
9644,0.0
9645,4539.221
9646,0.0
9647,0.0
9648,0.0
9649,0.0
9650,0.0
9651,0.0
9652,0.0
9653,0.0
9654,0.0
9655,2642.9294
9656,0.0
9657,0.0
9658,0.0
9659,0.0
9660,0.0
9661,0.0
9662,0.0
9663,0.0
9664,0.0
9665,0.0
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,0.0
9671,0.0
9672,0.0
9673,5265.4385
9674,0.0
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,0.0
9684,0.0
9685,0.0
9686,0.0
9687,0.0
9688,0.0
9689,0.0
9690,5867.1987
9691,0.0
9692,0.0
9693,0.0
9694,0.0
9695,0.0
9696,0.0
9697,0.0
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,0.0
9706,0.0
9707,0.0
9708,0.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.0
9721,0.0
9722,0.0
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,0.0
9729,0.0
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,0.0
9742,0.0
9743,0.0
9744,0.0
9745,0.0
9746,0.0
9747,0.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,3418.108
9753,0.0
9754,0.0
9755,0.0
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,0.0
9762,0.0
9763,0.0
9764,0.0
9765,0.0
9766,5494.3545
9767,0.0
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,0.0
9777,0.0
9778,0.0
9779,0.0
9780,0.0
9781,0.0
9782,0.0
9783,0.0
9784,0.0
9785,0.0
9786,0.0
9787,0.0
9788,0.0
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,0.0
9801,0.0
9802,0.0
9803,0.0
9804,0.0
9805,0.0
9806,0.0
9807,0.0
9808,0.0
9809,8681.151
9810,0.0
9811,0.0
9812,0.0
9813,0.0
9814,0.0
9815,0.0
9816,0.0
9817,0.0
9818,0.0
9819,2324.1277
9820,0.0
9821,0.0
9822,0.0
9823,6073.682
9824,0.0
9825,0.0
9826,0.0
9827,0.0
9828,0.0
9829,0.0
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,0.0
9840,0.0
9841,0.0
9842,0.0
9843,0.0
9844,0.0
9845,0.0
9846,0.0
9847,0.0
9848,0.0
9849,0.0
9850,15891.931
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,5816.577
9865,0.0
9866,0.0
9867,0.0
9868,0.0
9869,0.0
9870,0.0
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,0.0
9882,0.0
9883,0.0
9884,0.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,0.0
9893,0.0
9894,0.0
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.0
9904,0.0
9905,0.0
9906,0.0
9907,0.0
9908,0.0
9909,0.0
9910,0.0
9911,0.0
9912,0.0
9913,0.0
9914,0.0
9915,0.0
9916,0.0
9917,0.0
9918,0.0
9919,0.0
9920,0.0
9921,0.0
9922,0.0
9923,0.0
9924,0.0
9925,0.0
9926,0.0
9927,0.0
9928,0.0
9929,0.0
9930,0.0
9931,0.0
9932,0.0
9933,0.0
9934,0.0
9935,0.0
9936,0.0
9937,0.0
9938,0.0
9939,13822.691
9940,0.0
9941,0.0
9942,0.0
9943,0.0
9944,0.0
9945,0.0
9946,0.0
9947,0.0
9948,0.0
9949,0.0
9950,0.0
9951,0.0
9952,0.0
9953,0.0
9954,0.0
9955,0.0
9956,0.0
9957,0.0
9958,0.0
9959,0.0
9960,0.0
9961,0.0
9962,0.0
9963,0.0
9964,0.0
9965,0.0
9966,0.0
9967,0.0
9968,0.0
9969,0.0
9970,0.0
9971,0.0
9972,0.0
9973,0.0
9974,0.0
9975,0.0
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,3989.7017
9984,15421.054
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,0.0
10008,0.0
10009,0.0
10010,0.0
10011,0.0
10012,10728.177
10013,0.0
10014,0.0
10015,0.0
10016,0.0
10017,0.0
10018,0.0
10019,0.0
10020,0.0
10021,0.0
10022,0.0
10023,0.0
10024,0.0
10025,0.0
10026,0.0
10027,0.0
10028,0.0
10029,0.0
10030,0.0
10031,0.0
10032,0.0
10033,0.0
10034,0.0
10035,0.0
10036,0.0
10037,0.0
10038,0.0
10039,0.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,0.0
10045,0.0
10046,0.0
10047,0.0
10048,0.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,2441.3552
10083,0.0
10084,0.0
10085,0.0
10086,1833.6743
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.0
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,0.0
10123,0.0
10124,0.0
10125,0.0
10126,0.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,0.0
10136,0.0
10137,5080.5547
10138,0.0
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.0
10147,0.0
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,10054.09
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,0.0
10175,0.0
10176,0.0
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,0.0
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,0.0
10209,0.0
10210,0.0
10211,0.0
10212,0.0
10213,0.0
10214,0.0
10215,0.0
10216,3834.7407
10217,0.0
10218,0.0
10219,0.0
10220,0.0
10221,0.0
10222,0.0
10223,0.0
10224,0.0
10225,0.0
10226,0.0
10227,0.0
10228,0.0
10229,0.0
10230,0.0
10231,0.0
10232,0.0
10233,0.0
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,0.0
10251,0.0
10252,0.0
10253,0.0
10254,0.0
10255,0.0
10256,0.0
10257,6508.085
10258,4465.8604
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,0.0
10266,0.0
10267,0.0
10268,0.0
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,4592.9814
10274,7431.272
10275,4641.54
10276,5584.5137
10277,5911.785
10278,4962.9976
10279,2757.6802
10280,6302.6333
10281,5151.1943
10282,6305.1895
10283,5962.0205
10284,5612.165
10285,2528.0786
10286,8349.004
10287,5489.8613
10288,5821.678
10289,6079.952
10290,7436.8506
10291,7848.6367
10292,6287.391
10293,6315.588
10294,8252.647
10295,3733.1455
10296,5092.1953
10297,6320.4604
10298,9061.338
10299,7054.417
10300,6322.797
10301,6864.0317
10302,5142.7036
10303,4300.6465
10304,8611.77
10305,4526.3438
10306,5201.2617
10307,5130.0444
10308,5950.828
10309,7124.118
10310,6215.4287
10311,4224.734
10312,7362.143
10313,6388.8555
10314,3369.797
10315,8922.508
10316,6388.9517
10317,3520.9128
10318,3824.5056
10319,4151.2437
10320,8432.62
10321,6104.7314
10322,4781.254
10323,5990.5527
10324,6073.9146
10325,4338.3496
10326,6100.093
10327,2275.248
10328,2606.5889
10329,4894.6255
10330,6302.2983
10331,4776.057
10332,6136.7524
10333,4323.5894
10334,8740.464
10335,9913.959
10336,7471.034
10337,6285.089
10338,7528.2856
10339,3854.6812
10340,8042.9683
10341,7463.7007
10342,3878.0933
10343,6062.2754
10344,3044.7812
10345,5885.4043
10346,5047.1294
10347,4708.7847
10348,9589.449
10349,6776.1274
10350,6325.1035
10351,3859.3542
10352,7574.949
10353,12739.677
10354,5308.8086
10355,2957.2812
10356,6671.629
10357,5781.221
10358,6464.171
10359,6811.487
10360,4109.179
10361,5866.27
10362,4957.461
10363,5573.078
10364,4991.843
10365,6585.606
10366,5538.998
10367,4350.545
10368,7628.382
10369,8304.968
10370,4556.217
10371,3678.5894
10372,7323.5063
10373,6849.5234
10374,4973.4688
10375,8119.806
10376,4316.3345
10377,7063.0205
10378,3907.5925
10379,7324.059
10380,5167.7046
10381,6261.7725
10382,8905.907
10383,6673.617
10384,7763.307
10385,4114.931
10386,4338.234
10387,4091.3374
10388,5893.6777
10389,7962.0728
10390,7742.088
10391,7772.011
10392,7779.159
10393,6422.188
10394,4786.075
10395,5138.3613
10396,7228.303
10397,6920.0747
10398,2959.3875
10399,5413.2036
10400,4630.515
10401,6845.148
10402,5353.139
10403,7027.661
10404,8946.398
10405,6629.541
10406,6817.979
10407,4540.901
10408,6546.222
10409,6690.549
10410,4959.782
10411,5107.0254
10412,5200.9453
10413,5628.1426
10414,4315.77
10415,4957.0586
10416,4953.122
10417,7592.2676
10418,10604.8545
10419,9191.38
10420,9408.247
10421,6175.8667
10422,4285.467
10423,6827.4814
10424,6588.892
10425,7701.7188
10426,6666.928
10427,5628.6143
10428,6692.538
10429,6423.0034
10430,4366.5205
10431,8254.114
10432,5205.147
10433,6091.579
10434,2394.6
10435,6552.882
10436,9161.88
10437,7682.3984
10438,6422.501
10439,5213.903
10440,1692.4989
10441,3726.525
10442,3617.0017
10443,3493.9177
10444,7181.282
10445,5492.19
10446,5978.75
10447,8152.9297
10448,7195.7163
10449,6966.93
10450,5322.514
10451,9228.534
10452,8380.615
10453,3612.5432
10454,6199.097
10455,5407.631
10456,6773.573
10457,5093.7954
10458,5531.1396
10459,7342.0254
10460,8806.73
10461,5377.0957
10462,7617.7803
10463,4976.5386
10464,4592.24
10465,9829.631
10466,16851.111
10467,6756.413
10468,4011.2947
10469,3718.7305
10470,5098.175
10471,4811.8613
10472,7252.1084
10473,8886.603
10474,15874.177
10475,5229.3643
10476,2867.9194
10477,9964.326
10478,3572.7102
10479,6342.2944
10480,3289.0261
10481,5258.0913
10482,4532.2554
10483,7412.256
10484,4911.072
10485,4237.114
10486,8437.733
10487,6058.2974
10488,5883.9956
10489,7842.4194
10490,8297.898
10491,6895.2397
10492,11735.8
10493,5452.7285
10494,5712.227
10495,4156.9497
10496,4796.8555
10497,5911.5454
10498,4723.7534
10499,4765.712
10500,7379.0933
10501,8936.886
10502,7239.519
10503,4363.0938
10504,3987.6492
10505,5847.94
10506,3924.755
10507,5696.123
10508,3108.5188
10509,6787.613
10510,5368.6543
10511,6885.082
10512,4881.3696
10513,5549.409
10514,3097.5603
10515,856.6617
10516,9332.173
10517,5453.389
10518,5984.326
10519,11302.832
10520,7043.8813
10521,3108.6902
10522,5822.307
10523,3812.5923
10524,4757.347
10525,4332.9097
10526,3554.609
10527,6198.8706
10528,4347.2305
10529,9051.382
10530,9839.934
10531,6265.436
10532,5506.001
10533,4364.254
10534,4982.8394
10535,8581.705
10536,11322.982
10537,6302.2124
10538,7368.8057
10539,3882.3254
10540,4972.4585
10541,5191.4497
10542,9999.141
10543,6616.162
10544,5458.6255
10545,6387.1846
10546,5110.2417
10547,9201.361
10548,5298.0933
10549,6257.318
10550,9098.396
10551,6833.6655
10552,8544.633
10553,3523.7175
10554,6155.9395
10555,4567.4946
10556,6331.3994
10557,6821.3857
10558,7543.3228
10559,6098.499
10560,7295.122
10561,5060.826
10562,5992.1343
10563,6047.1187
10564,4253.7153
10565,10305.183
10566,16321.301
10567,7760.584
10568,6079.1787
10569,8114.3755
10570,8272.194
10571,7455.814
10572,3225.9128
10573,4308.3306
10574,3701.0242
10575,9291.836
10576,3850.5059
10577,4782.3916
10578,4095.2715
10579,5415.35
10580,5576.2803
10581,4008.1362
10582,5603.6724
10583,6551.1655
10584,5633.67
10585,6779.549
10586,5843.6885
10587,5387.2075
10588,8172.29
10589,10832.529
10590,5692.6577
10591,7180.803
10592,4494.73
10593,8248.733
10594,7153.144
10595,5941.864
10596,5045.7026
10597,11078.696
10598,4192.648
10599,7282.0356
10600,2322.8286
10601,4094.9612
10602,5080.083
10603,5654.9634
10604,4181.2207
10605,7599.6924
10606,7427.169
10607,8127.6846
10608,1375.4778
10609,11333.915
10610,2365.3694
10611,3844.0151
10612,7107.9243
10613,5173.611
10614,11358.117
10615,5418.2783
10616,4392.8726
10617,4930.188
10618,6445.154
10619,9209.781
10620,5916.5483
10621,2530.1714
10622,8775.626
10623,8776.543
10624,4544.557
10625,5196.7676
10626,9165.545
10627,5380.44
10628,4581.1143
10629,3665.4812
10630,7212.9087
10631,3038.6475
10632,8100.5825
10633,6625.528
10634,12555.994
10635,7916.091
10636,3597.5715
10637,1977.2241
10638,6619.101
10639,6018.407
10640,5554.572
10641,6893.3496
10642,4770.023
10643,4045.8376
10644,5912.7773
10645,3696.4236
10646,9533.238
10647,6806.726
10648,6385.4546
10649,6732.994
10650,4543.6
10651,6977.2734
10652,8710.409
10653,5718.859
10654,5340.3047
10655,3513.95
10656,8844.246
10657,6164.182
10658,4121.5464
10659,4008.981
10660,6579.946
10661,6051.74
10662,5409.7617
10663,5224.5596
10664,4865.1245
10665,4834.711
10666,5455.916
10667,8750.301
10668,6042.842
10669,4867.571
10670,5182.9526
10671,5079.6646
10672,3378.134
10673,4626.94
10674,7549.856
10675,6594.639
10676,10480.086
10677,8982.159
10678,7192.1924
10679,5315.1
10680,3991.0208
10681,8619.112
10682,7848.567
10683,7247.057
10684,4904.758
10685,4146.1797
10686,5233.69
10687,2691.0784
10688,11986.871
10689,7409.8564
10690,5805.858
10691,4654.175
10692,5399.7856
10693,7874.1343
10694,6218.607
10695,4794.139
10696,3952.711
10697,4687.742
10698,4734.0454
10699,5594.1714
10700,9875.48
10701,4933.47
10702,4497.275
10703,3574.3093
10704,2070.8137
10705,4656.288
10706,13061.906
10707,4610.7026
10708,5443.1284
10709,3774.654
10710,3831.1387
10711,6174.309
10712,4823.066
10713,3126.2898
10714,9657.931
10715,4558.8506
10716,4801.508
10717,8256.975
10718,2888.0085
10719,3520.8606
10720,8637.005
10721,7140.656
10722,8268.809
10723,2225.6963
10724,5203.529
10725,4885.4634
10726,4294.928
10727,7206.5054
10728,6424.166
10729,4990.459
10730,3590.593
10731,5557.2666
10732,3495.188
10733,2372.4658
10734,2639.0876
10735,5527.2764
10736,6268.5586
10737,5262.644
10738,4208.0767
10739,6632.853
10740,5879.228
10741,5762.502
10742,7527.99
10743,5868.648
10744,7227.138
10745,5152.29
10746,8194.115
10747,5589.207
10748,7321.701
10749,6820.9062
10750,7277.9575
10751,4795.0894
10752,0.0
10753,4427.73
10754,4419.6187
10755,7442.8037
10756,6892.277
10757,2485.4136
10758,5818.726
10759,4289.676
10760,7746.285
10761,9125.15
10762,4887.8545
10763,6120.0156
10764,7240.924
10765,2472.9412
10766,9315.478
10767,4283.7744
10768,4704.368
10769,5803.4976
10770,10321.566
10771,8758.3125
10772,4391.7515
10773,4090.6895
10774,9532.215
10775,6937.7974
10776,4037.1282
10777,8473.693
